tracer,oxygen,treatment,time,metabolite,isotope,mean,se
glc6,21%,DMSO,48,LAC,M0,0.5747052488048494,8.860364886605354e-4
glc6,21%,DMSO,48,LAC,M1,6.284696009946841e-5,4.98510676804308e-6
glc6,21%,DMSO,48,LAC,M2,0.014166514638928745,1.629525958593235e-4
glc6,21%,DMSO,48,LAC,M3,0.4113373304474661,7.586562879259573e-4
glc6,21%,DMSO,72,LAC,M0,0.34840567150338186,0.016647834835659365
glc6,21%,DMSO,72,LAC,M1,2.786397283011356e-4,1.2394204919665047e-5
glc6,21%,DMSO,72,LAC,M2,0.021806680176232846,7.279182998113392e-4
glc6,21%,DMSO,72,LAC,M3,0.6295809597236955,0.01585773069958462
glc6,21%,BAY,24,LAC,M0,0.8306921785833175,0.0032734649321116134
glc6,21%,BAY,24,LAC,M1,0,0
glc6,21%,BAY,24,LAC,M2,0.004989354619899021,4.449848083902976e-4
glc6,21%,BAY,24,LAC,M3,0.16616952834945853,0.0013323436010375805
glc6,21%,BAY,48,LAC,M0,0.736977109485329,0.0023519488430299718
glc6,21%,BAY,48,LAC,M1,9.72406522882156e-8,9.72406522882156e-8
glc6,21%,BAY,48,LAC,M2,0.007769678620214615,0.0014130431209710091
glc6,21%,BAY,48,LAC,M3,0.25670348283427685,0.0039055878393295935
glc6,21%,BAY,72,LAC,M0,0.6560738539916566,0.06108389918092965
glc6,21%,BAY,72,LAC,M1,0,0
glc6,21%,BAY,72,LAC,M2,0.012943784406133018,1.9343211216087117e-4
glc6,21%,BAY,72,LAC,M3,0.4679465602303185,0.13911479388271258
glc6,0.5%,None,24,LAC,M0,0.9305320484286158,0.007245107686828983
glc6,0.5%,None,24,LAC,M1,0,0
glc6,0.5%,None,24,LAC,M2,0.002055728116792695,2.0868403638123705e-4
glc6,0.5%,None,24,LAC,M3,0.06781125728657623,0.006883928305005786
glc6,0.5%,None,48,LAC,M0,0.8100337048120443,0.0027389261688687823
glc6,0.5%,None,48,LAC,M1,2.881647145764565e-5,1.8211254976049977e-5
glc6,0.5%,None,48,LAC,M2,0.0059642319775339465,5.7451649278573644e-5
glc6,0.5%,None,48,LAC,M3,0.18431447147168223,0.0027569655517872826
glc6,0.5%,None,72,LAC,M0,0.7813047930109156,0.011771486809910359
glc6,0.5%,None,72,LAC,M1,0,0
glc6,0.5%,None,72,LAC,M2,0.007037777152726212,4.1199981258678743e-4
glc6,0.5%,None,72,LAC,M3,0.2120865592869961,0.011383772789307118
lac3,21%,None,24,LAC,M0,0.6691265319498911,0.07639389609935741
lac3,21%,None,24,LAC,M1,0,0
lac3,21%,None,24,LAC,M2,0.006855598000207615,0.0015903326691695697
lac3,21%,None,24,LAC,M3,0.3247467305720643,0.07449288584694774
lac3,21%,None,48,LAC,M0,0.6765593628992624,0.013589880369715856
lac3,21%,None,48,LAC,M1,0,0
lac3,21%,None,48,LAC,M2,0.00684583218746348,3.356812583702549e-4
lac3,21%,None,48,LAC,M3,0.31691164520014,0.013294738820478982
lac3,21%,None,72,LAC,M0,0.7564996236285729,0.013950427675447127
lac3,21%,None,72,LAC,M1,1.285020006301847e-5,1.2850200063018468e-5
lac3,21%,None,72,LAC,M2,0.0055334727645070265,1.0591248230357607e-5
lac3,21%,None,72,LAC,M3,0.23781808580819966,0.01299346463834788
lac3,21%,DMSO,24,LAC,M0,0.6162669866908557,0.026110953801336243
lac3,21%,DMSO,24,LAC,M1,0,0
lac3,21%,DMSO,24,LAC,M2,0.007881682867314464,5.330725233618324e-4
lac3,21%,DMSO,24,LAC,M3,0.3761960693799135,0.02555621705937254
lac3,21%,DMSO,48,LAC,M0,0.6920664044581387,0.03415914453406134
lac3,21%,DMSO,48,LAC,M1,0,0
lac3,21%,DMSO,48,LAC,M2,0.006457323313464182,7.116875210777217e-4
lac3,21%,DMSO,48,LAC,M3,0.30178285182614367,0.03342761726080881
lac3,21%,DMSO,72,LAC,M0,0.715400737794165,2.8521296666150775e-4
lac3,21%,DMSO,72,LAC,M1,0,0
lac3,21%,DMSO,72,LAC,M2,0.0059634157117648004,1.498944187721471e-4
lac3,21%,DMSO,72,LAC,M3,0.2786222026366224,3.839792317421875e-4
lac3,21%,BAY,24,LAC,M0,0.6033820639520915,0.07077187998080917
lac3,21%,BAY,24,LAC,M1,0,0
lac3,21%,BAY,24,LAC,M2,0.00817857574900841,0.0015219593653759747
lac3,21%,BAY,24,LAC,M3,0.38881944981347805,0.06921848370035928
lac3,21%,BAY,48,LAC,M0,0.7107757749718668,0.004957961933820642
lac3,21%,BAY,48,LAC,M1,0,0
lac3,21%,BAY,48,LAC,M2,0.006201551770198176,5.365400922678466e-4
lac3,21%,BAY,48,LAC,M3,0.2839583750351986,0.00448457728610696
lac3,21%,BAY,72,LAC,M0,0.7636276974817348,0.009897106023021969
lac3,21%,BAY,72,LAC,M1,3.4285059226844353e-22,3.428505922684435e-22
lac3,21%,BAY,72,LAC,M2,0.0019523596151424644,3.5249621538823556e-4
lac3,21%,BAY,72,LAC,M3,0.2364597340866162,0.01148066335645916
lac3,0.5%,None,24,LAC,M0,0.5311209465636857,0.011253756727451268
lac3,0.5%,None,24,LAC,M1,0,0
lac3,0.5%,None,24,LAC,M2,0.0072891050977780154,0.00103973134729681
lac3,0.5%,None,24,LAC,M3,0.45937145640518484,0.012329920750627638
lac3,0.5%,None,48,LAC,M0,0.6544594419447566,0.05255739185493805
lac3,0.5%,None,48,LAC,M1,0,0
lac3,0.5%,None,48,LAC,M2,0.007926619621077106,1.3707484544563843e-4
lac3,0.5%,None,48,LAC,M3,0.3390436388223328,0.05155455814704876
lac3,0.5%,None,72,LAC,M0,0.7193589026171316,0.010468240520210344
lac3,0.5%,None,72,LAC,M1,2.2587545260114674e-21,2.2587545260114674e-21
lac3,0.5%,None,72,LAC,M2,0.005587629188305269,1.5415241999163244e-4
lac3,0.5%,None,72,LAC,M3,0.2759011024916337,0.010952343880214405
q5,21%,None,24,LAC,M0,1,0
q5,21%,None,24,LAC,M1,4.1794515048701424e-22,2.4011636537164677e-23
q5,21%,None,24,LAC,M2,0,0
q5,21%,None,24,LAC,M3,2.4940697560404027e-5,2.4940697560404027e-5
q5,21%,None,48,LAC,M0,0.9996767190522495,5.017090078150797e-5
q5,21%,None,48,LAC,M1,5.994228529964481e-6,3.634081074535231e-6
q5,21%,None,48,LAC,M2,7.1763510287538714e-6,4.526134709946971e-6
q5,21%,None,48,LAC,M3,6.692351722345617e-4,4.584292664743037e-5
q5,21%,None,72,LAC,M0,0.9974936177812735,5.102166309081244e-4
q5,21%,None,72,LAC,M1,2.3591980269974054e-4,7.999979324634833e-5
q5,21%,None,72,LAC,M2,2.5562862508837997e-4,1.1496579804630148e-4
q5,21%,None,72,LAC,M3,0.0020969758928316355,2.801367607100513e-4
q5,21%,DMSO,24,LAC,M0,0.9999812634998957,1.873650010425498e-5
q5,21%,DMSO,24,LAC,M1,5.035247572217834e-22,2.0675438161315552e-23
q5,21%,DMSO,24,LAC,M2,4.517509052022935e-21,4.517509052022935e-21
q5,21%,DMSO,24,LAC,M3,1.3954412760798596e-4,1.0135344055742717e-4
q5,21%,DMSO,48,LAC,M0,0.9993438696541577,5.424076870605976e-4
q5,21%,DMSO,48,LAC,M1,7.404832546043627e-6,7.404832546043616e-6
q5,21%,DMSO,48,LAC,M2,2.57907321134713e-5,2.57907321134713e-5
q5,21%,DMSO,48,LAC,M3,8.680777027631825e-4,3.905018228032235e-4
q5,21%,DMSO,72,LAC,M0,0.9980459704779443,0.0013737790124586646
q5,21%,DMSO,72,LAC,M1,1.6848329442578983e-4,1.6848329442578983e-4
q5,21%,DMSO,72,LAC,M2,2.0849845420010948e-4,2.0849845420010946e-4
q5,21%,DMSO,72,LAC,M3,0.0017359052176861875,8.379398195763279e-4
q5,21%,BAY,24,LAC,M0,1,0
q5,21%,BAY,24,LAC,M1,9.350916678874252e-21,8.877243825150526e-21
q5,21%,BAY,24,LAC,M2,5.498057107953277e-22,5.498057107953277e-22
q5,21%,BAY,24,LAC,M3,0,0
q5,21%,BAY,48,LAC,M0,1,0
q5,21%,BAY,48,LAC,M1,5.102203909274503e-22,4.5793176571585935e-23
q5,21%,BAY,48,LAC,M2,0,0
q5,21%,BAY,48,LAC,M3,0,0
q5,21%,BAY,72,LAC,M0,1,0
q5,21%,BAY,72,LAC,M1,2.534445500454122e-22,1.1427555286059155e-22
q5,21%,BAY,72,LAC,M2,-8.173949712349822e-21,8.763102802375646e-21
q5,21%,BAY,72,LAC,M3,0,0
q5,0.5%,None,24,LAC,M0,1,0
q5,0.5%,None,24,LAC,M1,4.190058527820465e-22,3.8497594352329085e-23
q5,0.5%,None,24,LAC,M2,0,0
q5,0.5%,None,24,LAC,M3,0,0
q5,0.5%,None,48,LAC,M0,1,0
q5,0.5%,None,48,LAC,M1,4.313781331224749e-22,8.23874580118414e-23
q5,0.5%,None,48,LAC,M2,0,0
q5,0.5%,None,48,LAC,M3,0,0
q5,0.5%,None,72,LAC,M0,1,0
q5,0.5%,None,72,LAC,M1,3.8481052748194676e-22,1.5780323643158367e-23
q5,0.5%,None,72,LAC,M2,3.1989005981093167e-22,3.1989005981093167e-22
q5,0.5%,None,72,LAC,M3,1.6215895034457485e-7,1.6215895034457485e-7
glc2,21%,None,24,MAL,M0,0.8535549205368572,0.011107712645663402
glc2,21%,None,24,MAL,M1,0.026842780185321016,0.001873532138612678
glc2,21%,None,24,MAL,M2,0.10983967076198972,0.008149146096719958
glc2,21%,None,24,MAL,M3,0.006311532367894721,7.541115028282584e-4
glc2,21%,None,24,MAL,M4,0.003451096147937274,4.544635458254854e-4
glc2,21%,None,48,MAL,M0,0.775476006454344,0.011419380887900251
glc2,21%,None,48,MAL,M1,0.04026185924402166,0.0015145314768798125
glc2,21%,None,48,MAL,M2,0.16218994317359123,0.008462479248349636
glc2,21%,None,48,MAL,M3,0.014525040031823332,0.0010550009288396382
glc2,21%,None,48,MAL,M4,0.007547151096219787,5.310953293593798e-4
glc2,21%,None,72,MAL,M0,0.7528106747956518,0.005201215677306133
glc2,21%,None,72,MAL,M1,0.03715896433238513,4.939972493687221e-4
glc2,21%,None,72,MAL,M2,0.18508226676376435,0.004379253022343563
glc2,21%,None,72,MAL,M3,0.01559089098780869,1.6820440247869895e-4
glc2,21%,None,72,MAL,M4,0.009984787942679388,2.0175119360474838e-4
glc2,21%,DMSO,24,MAL,M0,0.8423896957666913,0.004912009258174477
glc2,21%,DMSO,24,MAL,M1,0.02762457975397077,4.710656312273409e-6
glc2,21%,DMSO,24,MAL,M2,0.12011443584507117,0.004947578769491624
glc2,21%,DMSO,24,MAL,M3,0.006414144982394128,8.667463430311579e-5
glc2,21%,DMSO,24,MAL,M4,0.0034571436518724954,5.581577929821848e-5
glc2,21%,DMSO,48,MAL,M0,0.7658518437446589,2.041538791776598e-4
glc2,21%,DMSO,48,MAL,M1,0.043375628255477125,7.538209307621744e-4
glc2,21%,DMSO,48,MAL,M2,0.16728451405509587,8.216090945167426e-4
glc2,21%,DMSO,48,MAL,M3,0.015731304377252592,7.44090801948708e-5
glc2,21%,DMSO,48,MAL,M4,0.007756709567515485,2.107747956179855e-4
glc2,21%,DMSO,72,MAL,M0,0.7291364531387445,0.0041874772833187515
glc2,21%,DMSO,72,MAL,M1,0.040789815648837095,2.3420796540823266e-4
glc2,21%,DMSO,72,MAL,M2,0.201412091914356,0.003484439681905718
glc2,21%,DMSO,72,MAL,M3,0.0172705579779928,2.579107283632899e-4
glc2,21%,DMSO,72,MAL,M4,0.01139108132006958,2.1091890764148803e-4
glc2,21%,BAY,24,MAL,M0,0.8803360307091348,0.013283546909856891
glc2,21%,BAY,24,MAL,M1,0.005249250743339085,3.533562687843996e-4
glc2,21%,BAY,24,MAL,M2,0.11309096136390037,0.012793813509689894
glc2,21%,BAY,24,MAL,M3,9.822593370884293e-4,2.0769310410239498e-4
glc2,21%,BAY,24,MAL,M4,3.4149784653729194e-4,7.13159727197899e-5
glc2,21%,BAY,48,MAL,M0,0.8461677839249615,0.020896752931659657
glc2,21%,BAY,48,MAL,M1,0.005980206824567411,0.001126254898347086
glc2,21%,BAY,48,MAL,M2,0.14606898654512115,0.0193829883233472
glc2,21%,BAY,48,MAL,M3,0.0011853977569149998,1.8601624960233292e-4
glc2,21%,BAY,48,MAL,M4,5.976249484350939e-4,2.0149346036295397e-4
glc2,21%,BAY,72,MAL,M0,0.8340670696755557,0.023277895743312238
glc2,21%,BAY,72,MAL,M1,0.006055492630010853,8.372428250478071e-4
glc2,21%,BAY,72,MAL,M2,0.15765552827370743,0.02231305112076716
glc2,21%,BAY,72,MAL,M3,0.0017073214350883036,7.559308475409035e-5
glc2,21%,BAY,72,MAL,M4,5.145879856377542e-4,5.200871274308645e-5
glc2,0.5%,None,24,MAL,M0,0.8950660181481837,8.33675686991775e-4
glc2,0.5%,None,24,MAL,M1,0.01206012854741697,3.861032948548806e-5
glc2,0.5%,None,24,MAL,M2,0.08372675284578295,0.003980433682658881
glc2,0.5%,None,24,MAL,M3,0.0020691691315408087,3.111305912072669e-5
glc2,0.5%,None,24,MAL,M4,0.0022419337741533592,2.2284838498791036e-5
glc2,0.5%,None,48,MAL,M0,0.8574098459236943,0.008927270806706382
glc2,0.5%,None,48,MAL,M1,0.01601882676874728,0.0012570983311112373
glc2,0.5%,None,48,MAL,M2,0.11830862611095268,0.007423779986801999
glc2,0.5%,None,48,MAL,M3,0.003991677611540073,2.965717719480768e-4
glc2,0.5%,None,48,MAL,M4,0.004271023585065632,3.4860535128681706e-4
glc2,0.5%,None,72,MAL,M0,0.8089685827947407,0.010157642278509585
glc2,0.5%,None,72,MAL,M1,0.018361057498408544,0.001058855440938144
glc2,0.5%,None,72,MAL,M2,0.1595624579927774,0.008131741148311793
glc2,0.5%,None,72,MAL,M3,0.00604855322417177,4.722182011359466e-4
glc2,0.5%,None,72,MAL,M4,0.007059348489901598,5.881411064662984e-4
glc6,21%,None,24,MAL,M0,0.7368512271786472,8.996820233120871e-4
glc6,21%,None,24,MAL,M1,0.02021668521283198,1.683142494882453e-4
glc6,21%,None,24,MAL,M2,0.10371780535180493,0.004630474777317806
glc6,21%,None,24,MAL,M3,0.10858514369410069,0.0014256773999982428
glc6,21%,None,24,MAL,M4,0.01552658523504135,0.0013780696106970088
glc6,21%,None,48,MAL,M0,0.6864329345425627,0.0059226916630750834
glc6,21%,None,48,MAL,M1,0.011716312287609366,1.231105537617275e-4
glc6,21%,None,48,MAL,M2,0.09885287940727355,0.005707008272317623
glc6,21%,None,48,MAL,M3,0.17065043804525432,3.675862610920399e-5
glc6,21%,None,48,MAL,M4,0.024748645464589415,9.575479386859331e-4
glc6,21%,None,72,MAL,M0,0.6607290854114377,0.0159711066590506
glc6,21%,None,72,MAL,M1,0.0066574864788033405,9.842532185024705e-5
glc6,21%,None,72,MAL,M2,0.06470222019964975,6.218873977836131e-5
glc6,21%,None,72,MAL,M3,0.2546351243858163,0.013123018882820038
glc6,21%,None,72,MAL,M4,0.016387529493523068,1.3921650787987808e-4
glc6,21%,DMSO,24,MAL,M0,0.7442498684670575,4.819624052654347e-5
glc6,21%,DMSO,24,MAL,M1,0.02098027679430875,5.173886275723921e-4
glc6,21%,DMSO,24,MAL,M2,0.09983023161471441,0.0014507113092745644
glc6,21%,DMSO,24,MAL,M3,0.10480112841248879,9.8789361037805e-4
glc6,21%,DMSO,24,MAL,M4,0.015470376449946735,3.675811878722426e-4
glc6,21%,DMSO,48,MAL,M0,0.6857911485727941,0.0024671301626561504
glc6,21%,DMSO,48,MAL,M1,0.014313335003068686,0.002269685707679177
glc6,21%,DMSO,48,MAL,M2,0.11129002318018869,0.006672801900972948
glc6,21%,DMSO,48,MAL,M3,0.14663472196246477,0.014728564519106351
glc6,21%,DMSO,48,MAL,M4,0.023479229101929424,0.0023733474569268896
glc6,21%,DMSO,72,MAL,M0,0.6587714339352579,0.002760075223005753
glc6,21%,DMSO,72,MAL,M1,0.008468139946503445,9.119381603742235e-5
glc6,21%,DMSO,72,MAL,M2,0.07160953588166383,0.0014583639039780077
glc6,21%,DMSO,72,MAL,M3,0.24151696755087274,5.1066373627395294e-5
glc6,21%,DMSO,72,MAL,M4,0.019633922685702007,0.0012615838766176586
glc6,21%,BAY,24,MAL,M0,0.7194899780737419,0.003945695599522123
glc6,21%,BAY,24,MAL,M1,0.00565768301786479,2.547164581576892e-4
glc6,21%,BAY,24,MAL,M2,0.05190381917370308,0.00108679594265091
glc6,21%,BAY,24,MAL,M3,0.20304540508496505,0.0028428648232139823
glc6,21%,BAY,24,MAL,M4,0.014660743347279898,9.690039163920067e-4
glc6,21%,BAY,48,MAL,M0,0.6330870151025687,0.010771705248674369
glc6,21%,BAY,48,MAL,M1,0.003084810732224556,7.245595603521505e-4
glc6,21%,BAY,48,MAL,M2,0.041896738380374915,0.005036606803976451
glc6,21%,BAY,48,MAL,M3,0.29897440457876656,3.946009658416238e-4
glc6,21%,BAY,48,MAL,M4,0.014680688208224033,0.001945952715055019
glc6,21%,BAY,72,MAL,M0,0.5829446334359215,0.020752428518060157
glc6,21%,BAY,72,MAL,M1,0.0019974360324839175,5.507973092292884e-4
glc6,21%,BAY,72,MAL,M2,0.035729209000161105,0.0015120367711507728
glc6,21%,BAY,72,MAL,M3,0.35657926559874814,0.0072055010131220065
glc6,21%,BAY,72,MAL,M4,0.009272753181437311,0.001597002193206018
glc6,0.5%,None,24,MAL,M0,0.7822211556652534,0.007779278704226376
glc6,0.5%,None,24,MAL,M1,0.011895652024345485,0.0012975141042183454
glc6,0.5%,None,24,MAL,M2,0.06223926834299719,0.0015076506546334403
glc6,0.5%,None,24,MAL,M3,0.13725253362215897,0.005619447186686235
glc6,0.5%,None,24,MAL,M4,0.010624816655049324,1.8744152776763347e-4
glc6,0.5%,None,48,MAL,M0,0.678452651386233,0.004778207960135783
glc6,0.5%,None,48,MAL,M1,0.00838363162745849,0.0014333997350481538
glc6,0.5%,None,48,MAL,M2,0.06738468744941817,3.595326165266033e-4
glc6,0.5%,None,48,MAL,M3,0.23040611009893136,4.815999714452151e-4
glc6,0.5%,None,48,MAL,M4,0.018068980184070625,9.974247907817155e-4
glc6,0.5%,None,72,MAL,M0,0.6444562246204766,0.020876491206329728
glc6,0.5%,None,72,MAL,M1,0.0032543036425333478,2.9074820397031234e-4
glc6,0.5%,None,72,MAL,M2,0.04620172998761579,0.0039371856007731606
glc6,0.5%,None,72,MAL,M3,0.29222010680811517,0.02662197178207753
glc6,0.5%,None,72,MAL,M4,0.010853267981418042,7.967424373499926e-4
lac3,21%,None,24,MAL,M0,0.7920284604649575,0.006892531292317489
lac3,21%,None,24,MAL,M1,0.02534535351623335,0.0018525213525991322
lac3,21%,None,24,MAL,M2,0.09407224616188739,0.0047053134997348195
lac3,21%,None,24,MAL,M3,0.07942229695661697,2.0890750282884116e-4
lac3,21%,None,24,MAL,M4,0.008809373158696144,1.4041474666576237e-5
lac3,21%,None,48,MAL,M0,0.8085117542794485,0.001958225469204322
lac3,21%,None,48,MAL,M1,0.01924547586467338,4.5931853289322803e-4
lac3,21%,None,48,MAL,M2,0.07499786211097177,0.006083940122323391
lac3,21%,None,48,MAL,M3,0.08459949350889015,0.001543932575894559
lac3,21%,None,48,MAL,M4,0.008037216667023101,4.776741843797067e-5
lac3,21%,None,72,MAL,M0,0.869024699735809,0.002247467849663133
lac3,21%,None,72,MAL,M1,0.008757519244925183,5.318288219749839e-4
lac3,21%,None,72,MAL,M2,0.03372769798724569,0.0016679191339662555
lac3,21%,None,72,MAL,M3,0.08569046481088569,0.0014819499224315014
lac3,21%,None,72,MAL,M4,0.002976647858357573,3.2646503884542705e-5
lac3,21%,DMSO,24,MAL,M0,0.8110504661835503,0.0022000865184528817
lac3,21%,DMSO,24,MAL,M1,0.022156548583467384,9.712510712064913e-4
lac3,21%,DMSO,24,MAL,M2,0.08327082919221995,0.002159701758720503
lac3,21%,DMSO,24,MAL,M3,0.0767505286265747,0.001187516031409484
lac3,21%,DMSO,24,MAL,M4,0.007842669574643274,4.25031840626173e-5
lac3,21%,DMSO,48,MAL,M0,0.8009297637072379,4.1297812440604925e-4
lac3,21%,DMSO,48,MAL,M1,0.02006595193201773,0.0011348861470252087
lac3,21%,DMSO,48,MAL,M2,0.08212596379965215,0.003477431576211784
lac3,21%,DMSO,48,MAL,M3,0.08677449282735394,3.893727692593981e-4
lac3,21%,DMSO,48,MAL,M4,0.008509074641873587,1.937575602903103e-4
lac3,21%,DMSO,72,MAL,M0,0.853493137718826,0.002858340131317296
lac3,21%,DMSO,72,MAL,M1,0.010063276523287935,2.147466570600297e-5
lac3,21%,DMSO,72,MAL,M2,0.041551244702546,0.0026237711983675112
lac3,21%,DMSO,72,MAL,M3,0.09121828648059455,0.0020737135596660063
lac3,21%,DMSO,72,MAL,M4,0.0032234846878338363,2.1445525802650045e-5
lac3,21%,BAY,24,MAL,M0,0.7923746381489922,0.031590018107882256
lac3,21%,BAY,24,MAL,M1,0.004820014602674397,1.6151891995610027e-4
lac3,21%,BAY,24,MAL,M2,0.0480279798348425,0.011350510253472836
lac3,21%,BAY,24,MAL,M3,0.1443630007754422,0.016698043607107395
lac3,21%,BAY,24,MAL,M4,0.007215060464029708,4.0846003324364154e-4
lac3,21%,BAY,48,MAL,M0,0.7574917962017222,0.010010255820846171
lac3,21%,BAY,48,MAL,M1,0.004090004537065557,9.362367684583992e-5
lac3,21%,BAY,48,MAL,M2,0.028630274214866733,3.404506188025152e-4
lac3,21%,BAY,48,MAL,M3,0.20414632176488434,2.1055348226740878e-4
lac3,21%,BAY,48,MAL,M4,0.00599991366290551,1.270490672335917e-4
lac3,21%,BAY,72,MAL,M0,0.7764140219509064,0.002115543679020922
lac3,21%,BAY,72,MAL,M1,0.0019234413827825267,6.072240499814418e-4
lac3,21%,BAY,72,MAL,M2,0.017184505563393696,0.003199099474791761
lac3,21%,BAY,72,MAL,M3,0.20401433097274757,4.3323016518613533e-4
lac3,21%,BAY,72,MAL,M4,0.003082873852716087,8.036144350301266e-4
lac3,0.5%,None,24,MAL,M0,0.8349922893518499,0.007894311269344367
lac3,0.5%,None,24,MAL,M1,0.009595825216358989,2.3509301191464594e-4
lac3,0.5%,None,24,MAL,M2,0.04596218438310211,9.839169432807292e-4
lac3,0.5%,None,24,MAL,M3,0.11448086219067578,0.013726568398304684
lac3,0.5%,None,24,MAL,M4,0.009862169092933377,0.0016597991492569306
lac3,0.5%,None,48,MAL,M0,0.7656560281956959,0.0033313266744634143
lac3,0.5%,None,48,MAL,M1,0.01025363852903415,1.5347994003445277e-4
lac3,0.5%,None,48,MAL,M2,0.06023745087519593,6.100822657734288e-4
lac3,0.5%,None,48,MAL,M3,0.14668203755321235,3.8816669775498797e-4
lac3,0.5%,None,48,MAL,M4,0.011754247656071073,4.6295773576198043e-4
lac3,0.5%,None,72,MAL,M0,0.7821467714782471,0.0017208303652480048
lac3,0.5%,None,72,MAL,M1,0.004255643080267452,2.1583124813166375e-4
lac3,0.5%,None,72,MAL,M2,0.03498889670041341,0.006554962729721852
lac3,0.5%,None,72,MAL,M3,0.15995853916854416,0.005664479039692657
lac3,0.5%,None,72,MAL,M4,0.005646564461250905,0.0013625389141745366
q5,21%,None,24,MAL,M0,0.5141268854763676,0.011039322690282004
q5,21%,None,24,MAL,M1,0.04646153818850373,0.0013283444396862698
q5,21%,None,24,MAL,M2,0.10076754738363071,0.0023536344722542815
q5,21%,None,24,MAL,M3,0.02472303336712581,8.801616738986779e-4
q5,21%,None,24,MAL,M4,0.3139209955843721,0.008143115210836778
q5,21%,None,48,MAL,M0,0.4866316957495272,0.0076015119310721396
q5,21%,None,48,MAL,M1,0.05631267206894259,0.0011290598358941156
q5,21%,None,48,MAL,M2,0.11318782146855999,0.0010762822235850034
q5,21%,None,48,MAL,M3,0.02827728811774275,7.89797302612717e-4
q5,21%,None,48,MAL,M4,0.3123576075470979,0.0018463014322912404
q5,21%,None,72,MAL,M0,0.4554228572200099,8.103864117789538e-4
q5,21%,None,72,MAL,M1,0.047159395043205675,0.0010794572245207681
q5,21%,None,72,MAL,M2,0.108243098534346,5.282806323009595e-4
q5,21%,None,72,MAL,M3,0.050430300747398744,0.002028362285414973
q5,21%,None,72,MAL,M4,0.33785800275003114,0.003589754813648315
q5,21%,DMSO,24,MAL,M0,0.5621045182466242,0.020246636036249484
q5,21%,DMSO,24,MAL,M1,0.03970056947055488,0.003444114656482318
q5,21%,DMSO,24,MAL,M2,0.08909150578966556,0.005901076403695151
q5,21%,DMSO,24,MAL,M3,0.022639201354630892,0.0018911245130618368
q5,21%,DMSO,24,MAL,M4,0.28646420513852444,0.009010320463010257
q5,21%,DMSO,48,MAL,M0,0.5246095450619196,0.020969348165945086
q5,21%,DMSO,48,MAL,M1,0.05512522496410657,0.0032435486713879892
q5,21%,DMSO,48,MAL,M2,0.10544175249536125,0.005954585915690445
q5,21%,DMSO,48,MAL,M3,0.0251819830450783,0.0013019144171183116
q5,21%,DMSO,48,MAL,M4,0.2896414944335343,0.010469299161748324
q5,21%,DMSO,72,MAL,M0,0.5399199780821597,0.00832049738392726
q5,21%,DMSO,72,MAL,M1,0.04402755522419427,8.106757390854528e-4
q5,21%,DMSO,72,MAL,M2,0.09199729350977519,4.134229727313781e-4
q5,21%,DMSO,72,MAL,M3,0.04056698724368983,0.0037318456172968496
q5,21%,DMSO,72,MAL,M4,0.283488185940181,0.00498590453298442
q5,21%,BAY,24,MAL,M0,0.9381315800943032,0.01026980263064281
q5,21%,BAY,24,MAL,M1,3.6244939599939125e-4,3.6244939599939125e-4
q5,21%,BAY,24,MAL,M2,-4.830808461930994e-23,1.6189347606369806e-23
q5,21%,BAY,24,MAL,M3,0.01286171256293099,0.0027433305453224395
q5,21%,BAY,24,MAL,M4,0.0530612971823823,0.006040785202084949
q5,21%,BAY,48,MAL,M0,0.94606987238856,0.009722896574983264
q5,21%,BAY,48,MAL,M1,3.8220891358480696e-4,1.2251001593878582e-4
q5,21%,BAY,48,MAL,M2,-2.1324974007102076e-23,2.9874040584775926e-24
q5,21%,BAY,48,MAL,M3,0.015207437125252403,0.0031332630146923357
q5,21%,BAY,48,MAL,M4,0.0434704016574195,0.005800754632932708
q5,21%,BAY,72,MAL,M0,0.9534199536286524,0.008029566610818105
q5,21%,BAY,72,MAL,M1,2.626861289288573e-4,1.3898316415473177e-6
q5,21%,BAY,72,MAL,M2,-1.4457555300830717e-19,1.4455291214615256e-19
q5,21%,BAY,72,MAL,M3,0.014949423612569429,0.0025607906586923297
q5,21%,BAY,72,MAL,M4,0.03714316283034384,0.004499745666159138
q5,0.5%,None,24,MAL,M0,0.8306784695650439,0.01125145493847486
q5,0.5%,None,24,MAL,M1,0.012485061396823404,6.913130872657439e-4
q5,0.5%,None,24,MAL,M2,0.02516534785344868,4.15597692814254e-4
q5,0.5%,None,24,MAL,M3,0.017171783045003452,0.001039749962285728
q5,0.5%,None,24,MAL,M4,0.1188557583631366,0.006094335945487776
q5,0.5%,None,48,MAL,M0,0.7739927119474174,0.02047518624416273
q5,0.5%,None,48,MAL,M1,0.013514294440796952,0.0019295749721037186
q5,0.5%,None,48,MAL,M2,0.034777920233525474,0.003291543595801913
q5,0.5%,None,48,MAL,M3,0.021002856024608076,0.0022592076847568966
q5,0.5%,None,48,MAL,M4,0.15671221735365207,0.013266433306408112
q5,0.5%,None,72,MAL,M0,0.7375745576520744,0.012292339332548414
q5,0.5%,None,72,MAL,M1,0.0136864165045374,4.2890926632781174e-4
q5,0.5%,None,72,MAL,M2,0.038653257860016214,0.0022714327023630443
q5,0.5%,None,72,MAL,M3,0.02641398181360699,0.001505703273456266
q5,0.5%,None,72,MAL,M4,0.19038621879473863,0.003796045415291412
